"Category","File","Objective","Context","Line"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_BuildHouses","usage","741"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york.scar","SOBJ_BuildHouses","usage","440"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_capture_locations.scar","SOBJ_BuildHouses","usage","92"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_develop.scar","SOBJ_BuildHouses","usage","22"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","SOBJ_BuildHouses","definition","115"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_BuildHouses","usage","631"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_strengthen.scar","SOBJ_BuildLandmark","usage","37"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_research.scar","SOBJ_BuildLandmark","definition","51"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_expandmoscow.scar","SOBJ_BuildLandmark","definition","23"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","SOBJ_BuildLumber","usage","81"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_BuildLumber","usage","297"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\ang_chp0_intro.scar","SOBJ_BuildLumberCamp","usage","528"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","SOBJ_BuildLumberCamp","definition","134"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_BuildLumberCamp","usage","649"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_expandmoscow.scar","SOBJ_BuildMarket","definition","34"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_builddefences.scar","SOBJ_BuildMilitaryUnits","definition","37"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_mongolattacks.scar","SOBJ_BuildMilitaryUnits","usage","259"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\ang_chp0_intro.scar","SOBJ_BuildMill","usage","525"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","SOBJ_BuildMill","definition","79"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_tip_darkage.scar","SOBJ_BuildMill","usage","176"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_BuildMill","usage","494"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","SOBJ_BuildMill","usage","65"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_BuildMill","usage","215"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\ang_chp0_intro.scar","SOBJ_BuildMine","usage","540"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_explore_darkage.scar","SOBJ_BuildMine","definition","83"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_BuildMine","usage","1135"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","SOBJ_BuildMine","definition","22"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_BuildMine","usage","353"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_destroy.scar","SOBJ_BuildSiege","definition","64"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SOBJ_BuildSiege","usage","1160"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase4.scar","SOBJ_BuildSiege","usage","20"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_strengthen.scar","SOBJ_BuildStable","usage","38"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\ang_chp0_intro.scar","SOBJ_BuildStables","usage","586"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","SOBJ_BuildStables","usage","18"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_BuildStables","usage","1943"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_BuildStables","definition","111"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_BuildStables","usage","466"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","SOBJ_BuildStables_OnComplete","usage","55"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","SOBJ_BuildStables_Start","usage","47"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","SOBJ_BuildStables_UI","usage","45"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\mon_chp3_xiangyang_1273.scar","SOBJ_BuildTrebuchet","usage","740"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase1.scar","SOBJ_BuildTrebuchet","usage","28"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_crusaders.scar","SOBJ_BuildTroops","definition","206"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SOBJ_BurnBuildings","usage","754"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_destroy.scar","SOBJ_BurnBuildings","definition","105"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_defeatthefrench.scar","SOBJ_BurningBarn","definition","12"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\hun_chp2_cocherel.scar","SOBJ_CaptureCocherel","usage","1333"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_CaptureCocherel","definition","116"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_kill_charlesarmy.scar","SOBJ_CaptureCocherel","usage","281"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_optional_killroutiers.scar","SOBJ_CaptureCocherel","usage","172"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SOBJ_CaptureCressenville","usage","1085"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_frenchadvance.scar","SOBJ_CaptureCressenville","usage","360"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_retakecressenville.scar","SOBJ_CaptureCressenville","definition","6"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\hun_chp2_cocherel.scar","SOBJ_CaptureCroisy","usage","1666"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_CaptureCroisy","definition","69"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_kill_charlesarmy.scar","SOBJ_CaptureCroisy","usage","283"
"campaign","scenarios\campaign\hundred\hun_chp4_formigny\obj_captureformigny.scar","SOBJ_CaptureFormigny","definition","3"
"campaign","scenarios\campaign\hundred\hun_chp4_formigny\obj_clearnormandy.scar","SOBJ_CaptureFormigny","usage","541"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SOBJ_CaptureGrainville","usage","1085"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_frenchadvance.scar","SOBJ_CaptureGrainville","usage","366"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_retakegrainville.scar","SOBJ_CaptureGrainville","definition","5"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_CaptureHolySites","definition","273"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_CaptureHospitallerKeep","definition","142"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\hun_chp2_cocherel.scar","SOBJ_CaptureJouy","usage","1631"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_CaptureJouy","definition","23"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_kill_charlesarmy.scar","SOBJ_CaptureJouy","usage","282"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_CaptureKuklino","usage","27"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_getthroughnovgorod.scar","SOBJ_CaptureKuklino","usage","27"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\ang_chp2_tinchebray.scar","SOBJ_CaptureRobert","usage","504"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\obj_defeat.scar","SOBJ_CaptureRobert","definition","101"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_CaptureRoslavl","definition","77"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_optionals.scar","SOBJ_CaptureRouenMine_Optional","usage","262"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\sobj_capture_mine.scar","SOBJ_CaptureRouenMine_Optional","definition","9"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_CaptureSoltsy","usage","27"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_getthroughnovgorod.scar","SOBJ_CaptureSoltsy","usage","27"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_CaptureTemplarKeep","definition","31"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_CaptureTeutonKeep","definition","86"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_optionals.scar","SOBJ_CaptureTheMine","usage","41"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_CaptureVyazma","definition","221"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_CaptureYelnya","definition","148"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_defenselines.scar","SOBJ_CenterFordStatus","usage","317"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_controlgroups.scar","SOBJ_CGArchers","definition","14"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_controlgroups.scar","SOBJ_CGSpears","definition","26"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_protectmoscow.scar","SOBJ_ChaseOffMongols","definition","38"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_upgrade.scar","SOBJ_Chivalry","usage","59"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","SOBJ_ClearAngloSaxons","usage","440"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_phase1.scar","SOBJ_ClearApproach","definition","50"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_frenchadvance.scar","SOBJ_ClearFleury","definition","31"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","SOBJ_ClearLeftCamp","usage","442"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","SOBJ_ClearLeftCamp","definition","25"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","SOBJ_ClearMiddleCamp","usage","443"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","SOBJ_ClearMiddleCamp","definition","38"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_ClearRaiders","usage","287"
"campaign","scenarios\campaign\hundred\hun_chp3_patay\hun_chp3_patay.scar","SOBJ_ClearRegiment1","usage","981"
"campaign","scenarios\campaign\hundred\hun_chp3_patay\obj_defeat_english.scar","SOBJ_ClearRegiment1","usage","126"
"campaign","scenarios\campaign\hundred\hun_chp3_patay\hun_chp3_patay.scar","SOBJ_ClearRegiment2","usage","982"
"campaign","scenarios\campaign\hundred\hun_chp3_patay\obj_defeat_english.scar","SOBJ_ClearRegiment2","usage","127"
"campaign","scenarios\campaign\hundred\hun_chp3_patay\hun_chp3_patay.scar","SOBJ_ClearRegiment3","usage","983"
"campaign","scenarios\campaign\hundred\hun_chp3_patay\obj_defeat_english.scar","SOBJ_ClearRegiment3","usage","128"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","SOBJ_ClearRightCamp","usage","444"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","SOBJ_ClearRightCamp","definition","52"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_clearwestford.scar","SOBJ_ClearWestFordBuildings","definition","29"
"gameplay","rogue\rogue_objectives.scar","SOBJ_CONQUEROR","definition","125"
"campaign","scenarios\campaign\russia\gdm_chp3_moscow\obj_moscowdefense.scar","SOBJ_CountdownToFail","definition","19"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","SOBJ_CreateRegiment","usage","40"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","SOBJ_CreateRegiment","usage","278"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase2.scar","SOBJ_CrossMoat","definition","112"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_attackmongols.scar","SOBJ_DefeatAllCombatants","usage","90"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","SOBJ_DefeatArchers","definition","17"
"campaign","scenarios\campaign\hundred\hun_chp2_pontvallain\hun_chp2_pontvallain_objectives.scar","SOBJ_DefeatArmies","usage","39"
"campaign","scenarios\campaign\hundred\hun_chp2_pontvallain\hun_chp2_pontvallain.scar","SOBJ_DefeatArmies","usage","259"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_DefeatCocherelRebels","definition","129"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_retakecressenville.scar","SOBJ_DefeatCressenvilleRebels","definition","16"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_DefeatCroisyRebels","definition","89"
"campaign","scenarios\campaign\hundred\hun_chp4_formigny\obj_captureformigny.scar","SOBJ_DefeatFormignyUnits","definition","24"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_holdoffsiege.scar","SOBJ_DefeatFrenchUnits","usage","25"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_capture_locations.scar","SOBJ_DefeatFulfordRebels","definition","115"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase2.scar","SOBJ_DefeatGarrison","usage","77"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_retakegrainville.scar","SOBJ_DefeatGrainvilleRebels","definition","14"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SOBJ_DefeatGuyArchers","usage","16"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SOBJ_DefeatGuyCavalry","usage","16"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SOBJ_DefeatGuyGetReady","definition","25"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SOBJ_DefeatGuySpearmen","usage","16"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_capturewood.scar","SOBJ_DefeatHamletRebels","definition","24"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\ang_chp4_rochester.scar","SOBJ_DefeatHamletRebels","usage","961"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\obj_capturevillage.scar","SOBJ_DefeatHamletRebels","definition","24"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SOBJ_DefeatHorseman","usage","64"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","SOBJ_DefeatHorseman","usage","559"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_DefeatHospitallerResistance","definition","167"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_capture_frenchtowns.scar","SOBJ_DefeatJouyRebels","definition","43"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_DefeatkuklinoRebels","definition","109"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_objectives.scar","SOBJ_DefeatLimassolRebels","definition","305"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_capture_locations.scar","SOBJ_DefeatMiddlethorpeRebels","definition","44"
"campaign","scenarios\campaign\hundred\hun_chp2_pontvallain\hun_chp2_pontvallain_objectives.scar","SOBJ_DefeatRaids","definition","52"
"campaign","scenarios\campaign\hundred\hun_chp2_pontvallain\hun_chp2_pontvallain.scar","SOBJ_DefeatRaids","usage","219"
"campaign","scenarios\campaign\mongol\mon_chp2_liegnitz\obj_destroypoles.scar","SOBJ_DefeatRemainingField","usage","74"
"campaign","scenarios\campaign\mongol\mon_chp2_liegnitz\obj_destroypoles.scar","SOBJ_DefeatRemainingPatrol","usage","77"
"campaign","scenarios\campaign\mongol\mon_chp2_liegnitz\obj_destroypoles.scar","SOBJ_DefeatRemainingRidge","usage","75"
"campaign","scenarios\campaign\mongol\mon_chp2_liegnitz\obj_destroypoles.scar","SOBJ_DefeatRemainingValley","usage","76"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\abb_m4_hattin.scar","SOBJ_DefeatReynald","usage","459"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_crusaders.scar","SOBJ_DefeatReynald","usage","98"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_DefeatRoslavlResistance","definition","117"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_uni_capture.scar","SOBJ_DefeatRouenMineRebels","usage","111"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\sobj_capture_mine.scar","SOBJ_DefeatRouenMineRebels_Optional","usage","32"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_besiegesmolensk.scar","SOBJ_DefeatSmolenskResistance","definition","240"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_capture_village.scar","SOBJ_DefeatsoltsyRebels","definition","194"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_DefeatTemplarResistance","definition","56"
"campaign","scenarios\campaign\abbasid\abb_bonus\abb_bonus_capture.scar","SOBJ_DefeatTeutonResistance","definition","111"
"campaign","scenarios\ugc_map\obj_capture_town.scar","SOBJ_DefeatTownRebels","definition","25"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_uni_capture.scar","SOBJ_DefeatUniDefenders","definition","115"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_DefeatVyazmaResistance","definition","261"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_capturevillages.scar","SOBJ_DefeatYelnyaResistance","definition","189"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Defend","definition","56"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SOBJ_Defend","usage","193"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_Defend","definition","67"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","SOBJ_Defend","usage","425"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SOBJ_Defenders","usage","843"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_destroy.scar","SOBJ_Defenders","definition","92"
"campaign","scenarios\campaign\angevin\ang_chp3_wallingford\obj_eliminate.scar","SOBJ_Defenders","definition","19"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\mon_chp3_xiangyang_1267.scar","SOBJ_DefendTrebs","usage","776"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_phase1.scar","SOBJ_DefendTrebs","usage","37"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","SOBJ_Destroy","usage","14"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_Destroy","usage","1108"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_defeat_danes.scar","SOBJ_DestroyCamp","usage","58"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\obj_lumen_phase1.scar","SOBJ_DestroyFort","usage","25"
"campaign","scenarios\campaign\angevin\ang_chp4_lincoln\ang_chp4_lincoln.scar","SOBJ_DestroyFortEast","usage","1007"
"campaign","scenarios\campaign\angevin\ang_chp4_lincoln\obj_defeat_french.scar","SOBJ_DestroyFortEast","definition","43"
"campaign","scenarios\campaign\angevin\ang_chp4_lincoln\ang_chp4_lincoln.scar","SOBJ_DestroyFortWest","usage","995"
"campaign","scenarios\campaign\angevin\ang_chp4_lincoln\obj_defeat_french.scar","SOBJ_DestroyFortWest","definition","18"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\ang_chp2_tinchebray.scar","SOBJ_DestroyFrenes","usage","985"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\obj_defeat.scar","SOBJ_DestroyFrenes","usage","21"
"campaign","scenarios\campaign\mongol\mon_chp2_kiev\obj_destroykiev.scar","SOBJ_DestroyIndustrial","definition","55"
"campaign","scenarios\campaign\mongol\mon_chp2_kiev\obj_destroykiev.scar","SOBJ_DestroyInner","definition","144"
"campaign","scenarios\campaign\angevin\ang_chp1_york\obj_reclaim.scar","SOBJ_DestroyKeep","definition","31"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_destroy_novgorod.scar","SOBJ_DestroyKremlin","definition","43"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_getthroughnovgorod.scar","SOBJ_DestroyKremlin","usage","98"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_encounters.scar","SOBJ_DestroyKyrenia_TC","usage","64"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_objectives.scar","SOBJ_DestroyKyrenia_TC","usage","127"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus.scar","SOBJ_DestroyKyrenia_TC","usage","776"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SOBJ_DestroyLandmarks","definition","54"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\ang_chp2_tinchebray.scar","SOBJ_DestroyMartigny","usage","944"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\obj_defeat.scar","SOBJ_DestroyMartigny","usage","20"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_automated.scar","SOBJ_DestroyNicosia_Keeps","usage","227"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_encounters.scar","SOBJ_DestroyNicosia_Keeps","usage","14"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_objectives.scar","SOBJ_DestroyNicosia_Keeps","definition","73"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_automated.scar","SOBJ_DestroyNicosia_TC","usage","216"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_encounters.scar","SOBJ_DestroyNicosia_TC","usage","13"
"campaign","scenarios\campaign\abbasid\abb_m8_cyprus\abb_m8_cyprus_objectives.scar","SOBJ_DestroyNicosia_TC","definition","64"
"campaign","scenarios\campaign\mongol\mon_chp2_kiev\obj_destroykiev.scar","SOBJ_DestroyOuter","definition","100"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SOBJ_DestroyPalisade","usage","49"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","SOBJ_DestroyPalisade","usage","435"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","SOBJ_DestroyReinforcementGroup1","usage","563"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","SOBJ_DestroyReinforcementGroup1","usage","151"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","SOBJ_DestroyReinforcementGroup2","usage","566"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","SOBJ_DestroyReinforcementGroup2","usage","174"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","SOBJ_DestroyReinforcementGroup3","usage","569"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","SOBJ_DestroyReinforcementGroup3","usage","196"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SOBJ_DestroyRouenWalls","definition","38"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\hun_chp2_cocherel.scar","SOBJ_DestroyRoutiersBuildings","usage","1716"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_optional_killroutiers.scar","SOBJ_DestroyRoutiersBuildings","definition","20"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","SOBJ_DestroyTC","definition","117"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","SOBJ_DestroyTheArcheryEncampment","definition","106"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","SOBJ_DestroyTheInfantryEncampment","usage","129"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_military_feudal.scar","SOBJ_DestroyThePallisade","definition","90"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_DestroyThePallisade","usage","1716"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attackenemycavalry.scar","SOBJ_DestroyTheStables","definition","89"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_attackmongols.scar","SOBJ_DestroyTownCenter","usage","24"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_holdfords.scar","SOBJ_DestroyUnits","definition","118"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_destroy_novgorod.scar","SOBJ_DestroyUniversity","definition","58"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_getthroughnovgorod.scar","SOBJ_DestroyUniversity","usage","99"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_destroy_novgorod.scar","SOBJ_DestroyVecheBell","definition","10"
"campaign","scenarios\campaign\russia\gdm_chp3_novgorod\obj_getthroughnovgorod.scar","SOBJ_DestroyVecheBell","usage","97"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_DockCounter","usage","542"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_hungarianarmy.scar","SOBJ_DriveArmyBack","definition","37"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_DriveArmyBack","usage","345"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\ang_chp2_tinchebray.scar","SOBJ_EliminateArmy","usage","485"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\obj_defeat.scar","SOBJ_EliminateArmy","definition","82"
